IC_GROUP0;IC_GROUP1;IC_GROUP2;IE_NAME;IE_CODE;IP_PROP57;IP_PROP49;IP_PROP56;IE_PREVIEW_TEXT;IE_DETAIL_TEXT;IE_PREVIEW_PICTURE;IE_DETAIL_PICTURE
CARL MARTIN SOLINGEN;Зонды;пародонтологические;1078/80;1078-80;Пародонтология;CARL-MARTIN SOLINGEN;Германия;Насадка пародонтального зонда;"
WHO + CP12, с резьбой, подходит к 
рукоятке для зеркала с резьбой М2,5.";rmt247569299341413035.jpg;rmt247569299341413035.jpg
CARL MARTIN SOLINGEN;Зонды;пародонтологические;976;976;Пародонтология;CARL-MARTIN SOLINGEN;Германия;Зонд Hauer;;rmt1158444449710347376.jpg;rmt1158444449710347376.jpg
CARL MARTIN SOLINGEN;Зонды;пародонтологические;975;975;Пародонтология;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt39526190976668057.jpg;rmt39526190976668057.jpg
CARL MARTIN SOLINGEN;Зонды;пародонтологические;974;974;Пародонтология;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt13976846911653136392.png;rmt13976846911653136392.png
CARL MARTIN SOLINGEN;Зонды;терапевтические;1204;1204;Терапия;CARL-MARTIN SOLINGEN;Германия;Насадка для эндодонтических инструментов;;rmt1713010260327987535.jpg;rmt1713010260327987535.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1131;1131;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt574843762563594936.jpg;rmt574843762563594936.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1087/6;1087-6;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt1744899471964154008.jpg;rmt1744899471964154008.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1087/23;1087-23;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt2073265887920949096.jpg;rmt2073265887920949096.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1087/17;1087-17;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt135334083316209100.jpg;rmt135334083316209100.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1086/9;1086-9;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt18778407751004623053.jpg;rmt18778407751004623053.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1086/8;1086-8;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt3193017281902284689.jpg;rmt3193017281902284689.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1086/7;1086-7;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt7971196791608077499.jpg;rmt7971196791608077499.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1086/6;1086-6;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt14188205651030473577.jpg;rmt14188205651030473577.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1086/5;1086-5;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt15077490951500835213.jpg;rmt15077490951500835213.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1086/12;1086-12;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt3666593231927779832.jpg;rmt3666593231927779832.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1086/11;1086-11;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt8415732951021085284.jpg;rmt8415732951021085284.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1086/10;1086-10;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt16333354432032384704.jpg;rmt16333354432032384704.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1085/9;1085-9;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt10659592351591947625.jpg;rmt10659592351591947625.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1085/8;1085-8;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt2328876581816525576.jpg;rmt2328876581816525576.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1085/6;1085-6;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt16123645121392037084.jpg;rmt16123645121392037084.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1085/2;1085-2;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt1254379783905165611.png;rmt1254379783905165611.png
CARL MARTIN SOLINGEN;Зонды;терапевтические;1085/19;1085-19;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt99553578425986558.jpg;rmt99553578425986558.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1085/18;1085-18;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt3272219491668340603.jpg;rmt3272219491668340603.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1085/15;1085-15;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt8338239371961212267.png;rmt8338239371961212267.png
CARL MARTIN SOLINGEN;Зонды;терапевтические;1085/14;1085-14;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt1065222305230298633.png;rmt1065222305230298633.png
CARL MARTIN SOLINGEN;Зонды;терапевтические;1085/11;1085-11;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt1576012322387800160.png;rmt1576012322387800160.png
CARL MARTIN SOLINGEN;Зонды;терапевтические;1085/10;1085-10;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt89974669250435345.png;rmt89974669250435345.png
CARL MARTIN SOLINGEN;Зонды;терапевтические;LS1083/6;ls1083-6;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt14445837661316902053.jpg;rmt14445837661316902053.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1083/6;1083-6;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt11440768981384334750.jpg;rmt11440768981384334750.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1082/9;1082-9;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;"Очень тонкие кончики из стали
специальной закалки
· высокая чувствительность при ощупывании
мельчайших кариозных точек
· эргономичная округлая рукоятка";rmt14040717961921311529.jpg;rmt14040717961921311529.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1082/6;1082-6;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt2098163300991317643.jpg;rmt2098163300991317643.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1082/23;1082-23;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;"Очень тонкие кончики из стали
специальной закалки
· высокая чувствительность при ощупывании
мельчайших кариозных точек
· эргономичная округлая рукоятка";rmt10400131461360950619.jpg;rmt10400131461360950619.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1082/17;1082-17;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;"Очень тонкие кончики из стали
специальной закалки
· высокая чувствительность при ощупывании
мельчайших кариозных точек
· эргономичная округлая рукоятка";rmt8047354471975527304.jpg;rmt8047354471975527304.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;LS1081/70;ls1081-70;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt1019426351694973228.jpg;rmt1019426351694973228.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1081/70;1081-70;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt718176477124056142.jpg;rmt718176477124056142.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1081/66;1081-66;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt9685861241038139310.jpg;rmt9685861241038139310.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1081/65;1081-65;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt17839391591535625931.jpg;rmt17839391591535625931.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1081/56;1081-56;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt271638253313947079.jpg;rmt271638253313947079.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1081/39;1081-39;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt9501831501305376276.jpg;rmt9501831501305376276.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;LS1081/33;ls1081-33;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt11009048621227158501.jpg;rmt11009048621227158501.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1081/33;1081-33;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt1927957624238697060.jpg;rmt1927957624238697060.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1081/33 LSCO-WE;1081-33-lsco-we;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд (белый);;rmt20514879331092569269.jpg;rmt20514879331092569269.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1081/33 LSCO-SC;1081-33-lsco-sc;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд (чёрный);;rmt8229065211944622069.jpg;rmt8229065211944622069.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1081/33 LSCO-RO;1081-33-lsco-ro;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд (красный);;rmt1146886600198372145.png;rmt1146886600198372145.png
CARL MARTIN SOLINGEN;Зонды;терапевтические;1081/33 LSCO-MA;1081-33-lsco-ma;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд (пурпурный);;rmt367639590672914466.jpg;rmt367639590672914466.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1081/33 LSCO-GR;1081-33-lsco-gr;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд (зелёный);;rmt13258601881321329100.jpg;rmt13258601881321329100.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1081/33 LSCO-GE;1081-33-lsco-ge;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд (жёлтый);;rmt404137043327907872.jpg;rmt404137043327907872.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1081/33 LSCO-BL;1081-33-lsco-bl;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд (синий);;rmt9245583142142765154.jpg;rmt9245583142142765154.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1081/32;1081-32;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt970507981865782884.jpg;rmt970507981865782884.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1081/30;1081-30;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt20470650462038269874.jpg;rmt20470650462038269874.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1081/26;1081-26;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt1994577142167835821.jpg;rmt1994577142167835821.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1080/9;1080-9;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt17316468661571178106.jpg;rmt17316468661571178106.jpg
CARL MARTIN SOLINGEN;Зонды;терапевтические;1080/23;1080-23;Терапия;CARL-MARTIN SOLINGEN;Германия;Зонд;;rmt6417456871203827482.jpg;rmt6417456871203827482.jpg
