IE_XML_ID;IE_NAME;IE_PREVIEW_TEXT;IE_DETAIL_TEXT;IP_PROP48;IP_PROP49;IP_PROP56;IP_PROP57;IP_PROP84;IC_GROUP0;IC_GROUP1;IC_GROUP2;CV_PRICE_1;CV_CURRENCY_1
1724;LS1153RH/18;Иглодержатель Castroviejo 18см изогнутый;Дизайн LiquidSteel.;;CARL-MARTIN SOLINGEN;Германия;Хирургия;;;;;;
1725;LS1153RH/16;Иглодержатель Castroviejo 16см изогнутый;Дизайн LiquidSteel.;;CARL-MARTIN SOLINGEN;Германия;Хирургия;;;;;;
1726;LS1152RH/18;Иглодержатель Castroviejo 18см;Дизайн LiquidSteel.;;CARL-MARTIN SOLINGEN;Германия;Хирургия;;;;;;
1727;LS1152RH/16;Иглодержатель Castroviejo 16см;Дизайн LiquidSteel.;;CARL-MARTIN SOLINGEN;Германия;Хирургия;;;;;;
1728;LS1152RH/14;Иглодержатель Castroviejo 14,5см;Дизайн LiquidSteel.;;CARL-MARTIN SOLINGEN;Германия;Хирургия;;;;;;
1729;1155TC/18;Иглодержатель;;;CARL-MARTIN SOLINGEN;Германия;Хирургия;;;;;;
1730;1147TC/15;Иглодержатель Ryder с очень узкими щечками из твердого сплава, 15 см.;;;CARL-MARTIN SOLINGEN;Германия;Хирургия;;;;;;
1731;LS1051SF/1;Инструмент;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1732;LS1051FM/4;Инструмент;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1733;LS1051FM/3;Инструмент;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1734;LS1051FM/1;Инструмент;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1735;LS1051F/82;Инструмент;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1736;LS1051F/81;Инструмент;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1737;LS1051F/80;Инструмент;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1738;LS1051/EXD5;Инструмент;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1739;LS1051/8A;Инструмент;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1740;LS1051/54;Инструмент для работы с адгезивными материалами;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1741;LS1051/25C;Инструмент;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1742;LS1051/25B;Инструмент;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1743;LS1051/25A;Инструмент;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1744;LS1051/170;Инструмент для работы с адгезивными материалами;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1745;LS1051/156;Инструмент для работы с адгезивными материалами;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1746;LS1051/141;Инструмент для работы с адгезивными материалами;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1747;LS1051/104;Инструмент для работы с адгезивными материалами;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1748;LS1051/102;Инструмент для работы с адгезивными материалами;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1749;LS1051/101;Инструмент для работы с адгезивными материалами;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1750;LS1051/100;Инструмент для работы с адгезивными материалами;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1751;LS1051/10;Инструмент для работы с адгезивными материалами;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1752;1184/5;Инструмент для амальгамы;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1753;1184/4;Инструмент для амальгамы;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1754;1184/3;Инструмент для амальгамы;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1755;1184/2;Инструмент для амальгамы;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1756;1184/1;Инструмент для амальгамы;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1757;1187;Инструмент для амальгамы;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1758;1186;Инструмент для амальгамы;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1759;1093T;Тефлоновые насадки для 1093А;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1760;1093A;Пистолет для амальгамы;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1761;1092T;Тефлоновые насадки для 1092А+10921/2;"Стандартная упаковка: 10 шт.
Запасные тефлоновые насадки для 1092A, 1092 1/2A";;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1762;1092M;Металлические насадки для 1092+1092 1/2;"Стандартная упаковка: 10 шт.
Запасные металлические насадки для 1092A, 1092 1/2A";;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1763;1092К;Тефлоновые колбы для амльгамного пистолета;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1764;1092A;Пистолет для амальгамы;Тефлоновая насадка;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1765;1067/1;Инструмент для амальгамы;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1766;1065/33;Инструменты для работы с амальгамой;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1767;1065/32;Инструменты для работы с амальгамой;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1768;1065/31;Инструменты для работы с амальгамой;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1769;1065/30;Инструменты для работы с амальгамой;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1770;1065/28;Инструменты для работы с амальгамой;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1771;1061/49;Инструмент для работы с пломбировочным материалом;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1772;1061/1;Инструмент для работы с пломбировочным материалом;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1773;1060/8;Инструмент для работы с амальгамой 2,1 мм / 2,1 мм;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1774;LS1060/8;Инструмент для работы с амальгамой 2,1 мм / 2,1 мм;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1775;1060/7;Инструмент для работы с амальгамой 2,1 мм;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1776;1060/3;Инструмент для работы с амальгамой;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1777;1060/18;Инструмент для работы с амальгамой;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1778;LS1060/14;Скалер;"Спец. скалер
для межзубных
промежутков
передней и
боковой зоны";;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1779;1060/14;Инструмент для работы с амальгамой 0,75 мм;"Спец. скалер
для межзубных
промежутков
передней и
боковой зоны";;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1780;1060/13;Инструмент для работы с амальгамой 4,2 мм / 4,2 мм;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1781;1060/12;Инструмент для работы с амальгамой 2,8 мм / 2,6 мм;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1782;1060/11;Шпатель 5,8 мм (;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1783;LS1060/10;Инструмент для работы с амальгамой 5,0 мм (;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1784;1060/10;Шпатель 5,0 мм (;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1785;1060/1;Инструмент для работы с амальгамой 3,4 мм / 2,5 мм;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1786;1060/0;Инструмент для работы с пломбировочным материалом 2,0 мм;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1787;LS1060/0;Инструмент для работы с пломбировочным материалом;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1788;610;Щипцы-перфоратор Ainswoth;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1789;609;Щипцы-перфоратор Ivory;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1790;607;Щипцы для кламмеров Stoke;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1791;605;Щипцы для кламмеров Brewer;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1792;604;Щипцы для кламмеров Ivory;;;CARL-MARTIN SOLINGEN;Германия;Терапия;;;;;;
1793;1142/3;Инструмент для синус-лифтинга;"· Синус-лифтинг: так называют метод аугментации в зоне 
непосредственно под гайморовой пазухой в случае атрофии 
верхней челюсти 
· Инструменты 1142/1 + 2 служат для отделения и одновременного 
перемещения слизистой оболочки гайморовой пазухи в кранио- 
медиальном напрвалении
· Инструмент 1142/3 имеет специально разработанную форму для 
внесения аугментационного материала";;CARL-MARTIN SOLINGEN;Германия;Имплантология, Хирургия;;;;;;
1794;1142/2;Инструмент для синус-лифтинга;"· Синус-лифтинг: так называют метод аугментации в зоне 
непосредственно под гайморовой пазухой в случае атрофии 
верхней челюсти 
· Инструменты 1142/1 + 2 служат для отделения и одновременного 
перемещения слизистой оболочки гайморовой пазухи в кранио- 
медиальном напрвалении
· Инструмент 1142/3 имеет специально разработанную форму для 
внесения аугментационного материала";;CARL-MARTIN SOLINGEN;Германия;Имплантология, Хирургия;;;;;;
